identifier,digital resource locator,contributing repository,title,date created (W3CDTF),"date created (human readable, for approximate dates)",creator,rights,language,subject,type,extent,spatial,description,publisher,isPartOf,full text available (y/n)?,local data 1,local data 2,local data 3
131516658,https://catalog.archives.gov/id/131516658,National Archives at Philadelphia,Correspondence Relating to the Employment of Margaret Craig,1863-08-04,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Margaret Craig at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516659,https://catalog.archives.gov/id/131516659,National Archives at Philadelphia,Correspondence Relating to the Employment of Nancy Crealman,1863-08-20,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Nancy Crealman at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516660,https://catalog.archives.gov/id/131516660,National Archives at Philadelphia,Correspondence Relating to the Employment of Eliza Cropper,1863-07-30,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Eliza Cropper at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516661,https://catalog.archives.gov/id/131516661,National Archives at Philadelphia,Correspondence Relating to the Employment of Catherine Crossen,1863-08-20,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,1,Philadelphia (Pa.),This file unit consists of recommendations for employment of Catherine Crossen at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516662,https://catalog.archives.gov/id/131516662,National Archives at Philadelphia,Correspondence Relating to the Employment of Ann Crossen,1863-08-04,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Ann Crossen at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516663,https://catalog.archives.gov/id/131516663,National Archives at Philadelphia,Correspondence Relating to the Employment of Margaret Crozier,1863-08-07,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Margaret Crozier at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516664,https://catalog.archives.gov/id/131516664,National Archives at Philadelphia,Correspondence Relating to the Employment of Mary Crozier,1863-10-21,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,4,Philadelphia (Pa.),This file unit consists of recommendations for employment of Mary Crozier at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516665,https://catalog.archives.gov/id/131516665,National Archives at Philadelphia,Correspondence Relating to the Employment of Susanah Culbertson,1863-07-31,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Susanah Culbertson at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516666,https://catalog.archives.gov/id/131516666,National Archives at Philadelphia,Correspondence Relating to the Employment of Mary L Cunningham,1863-08-07,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Mary L. Cunningham at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516667,https://catalog.archives.gov/id/131516667,National Archives at Philadelphia,Correspondence Relating to the Employment of Catherine Curley,1863-08-12,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Catherine Curley at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516668,https://catalog.archives.gov/id/131516668,National Archives at Philadelphia,Correspondence Relating to the Employment of Mary Curry,1863-08-22,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Mary Curry at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516669,https://catalog.archives.gov/id/131516669,National Archives at Philadelphia,Correspondence Relating to the Employment of Maria Davenport,1863-08-22,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Maria Davenport at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516670,https://catalog.archives.gov/id/131516670,National Archives at Philadelphia,Correspondence Relating to the Employment of Mary Davis,1863-10-31,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,4,Philadelphia (Pa.),This file unit consists of recommendations for employment of Mary Davis at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516671,https://catalog.archives.gov/id/131516671,National Archives at Philadelphia,Correspondence Relating to the Employment of Sarah Ann Degan,1863-12-26,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Sarah Ann Degan at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516672,https://catalog.archives.gov/id/131516672,National Archives at Philadelphia,Correspondence Relating to the Employment of Rachael Dennell,1863-08-31,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Rachael Dennell at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516673,https://catalog.archives.gov/id/131516673,National Archives at Philadelphia,Correspondence Relating to the Employment of Mary Devlin,1863-08-15,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Mary Devlin at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516674,https://catalog.archives.gov/id/131516674,National Archives at Philadelphia,Correspondence Relating to the Employment of Elizabeth Dillhaunty,1863-07-24,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,1,Philadelphia (Pa.),This file unit consists of recommendations for employment of Elizabeth Dillhaunty at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516675,https://catalog.archives.gov/id/131516675,National Archives at Philadelphia,Correspondence Relating to the Employment of Kate Diamond,1863-07-30,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Kate Diamond at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516676,https://catalog.archives.gov/id/131516676,National Archives at Philadelphia,Correspondence Relating to the Employment of Matilda Dobbin,1863-08-06,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Matilda Dobbin at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516677,https://catalog.archives.gov/id/131516677,National Archives at Philadelphia,Correspondence Relating to the Employment of Mary Donahue,1863-09-14,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,4,Philadelphia (Pa.),This file unit consists of recommendations for employment of Mary Donahue at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516678,https://catalog.archives.gov/id/131516678,National Archives at Philadelphia,Correspondence Relating to the Employment of Bridget Dubrey,1863-08-14,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,4,Philadelphia (Pa.),This file unit consists of recommendations for employment of Bridget Dubrey at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516679,https://catalog.archives.gov/id/131516679,National Archives at Philadelphia,Correspondence Relating to the Employment of Elizabeth Downs,1863-07-30,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,1,Philadelphia (Pa.),This file unit consists of recommendations for employment of Elizabeth Downs at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516680,https://catalog.archives.gov/id/131516680,National Archives at Philadelphia,Correspondence Relating to the Employment of Sarah Jane Drum,1863-07-29,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Sarah Jane Drum at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516681,https://catalog.archives.gov/id/131516681,National Archives at Philadelphia,Correspondence Relating to the Employment of Ellen Duffy,1863-08-28,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Ellen Duffy at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516682,https://catalog.archives.gov/id/131516682,National Archives at Philadelphia,Correspondence Relating to the Employment of Margarett Duffey,1863-07-28,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Margarett Duffey at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516683,https://catalog.archives.gov/id/131516683,National Archives at Philadelphia,Correspondence Relating to the Employment of Sarah Duffy,1863-08-24,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Sarah Duffy at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516684,https://catalog.archives.gov/id/131516684,National Archives at Philadelphia,Correspondence Relating to the Employment of Elizabeth Dupree,1863-08-08,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Elizabeth Dupree at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516685,https://catalog.archives.gov/id/131516685,National Archives at Philadelphia,Correspondence Relating to the Employment of Mary Durney,1863-10-15,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,4,Philadelphia (Pa.),This file unit consists of recommendations for employment of Mary Durney at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516686,https://catalog.archives.gov/id/131516686,National Archives at Philadelphia,Correspondence Relating to the Employment of Sarah Elberson,1863-08-08,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Sarah Elberson at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516687,https://catalog.archives.gov/id/131516687,National Archives at Philadelphia,Correspondence Relating to the Employment of Annie Ennis,1863-07-25,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,1,Philadelphia (Pa.),This file unit consists of recommendations for employment of Annie Ennis at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
